image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
"/home/huqianghui/florence_inference-finetune/人物图/微笑/u=3946799305,3294695169&fm=253&fmt=auto&app=138&f=JPEG.jpeg",{'<CAPTION>': 'A little boy standing in a field of yellow flowers.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy standing in front of a field of yellow flowers, wearing a jacket and smiling. The background is slightly blurred, and there is some text at the bottom of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy, probably around 4-5 years old, standing in a field of yellow flowers. He is wearing a beige vest with a pink shirt underneath and a red scarf around his neck. He has short black hair and is smiling widely, showing his teeth. The background is blurred, but it appears to be a natural setting with greenery and trees. The boy is holding a bunch of red berries in his hand. The image is accompanied by text that reads ""XIAOMI 14 ULTRA"" and ""75mm f/1.8 1/132 ISO50"".'}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/VCG41N1389701095.jpg,{'<CAPTION>': 'A young girl in a polka dot dress smiles at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl with a bright smile on her face, wearing a blue polka dot dress, against a white background with a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with shoulder-length blonde hair. She is smiling widely and looking directly at the camera. She has a big smile on her face and her teeth are visible. The girl is wearing a blue dress with white polka dots. The background is a plain grey color. The image is taken from a side angle, making the girl the focal point of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/VCG211402198777.jpg,{'<CAPTION>': 'A boy and a girl sitting at a table eating food.'},"{'<DETAILED_CAPTION>': 'The image shows two children, a boy and a girl, sitting at a table with plates of food in front of them. The boy is holding a glass in his hand and there is a watermark on the image. The background is slightly blurred, giving the focus to the two children.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows two young children, a boy and a girl, sitting at a table with plates of food in front of them. The boy is on the right side of the image, with his mouth open wide and his eyes closed, as if he is enjoying a meal. He is wearing a grey t-shirt and has short black hair. The girl is sitting next to him, with her back to the camera, and she is looking at him with a smile on her face. On the table, there is a glass of water and a plate of salad. The background is blurred, but it appears to be a kitchen or dining area.'}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/VCG211371192588.jpg,{'<CAPTION>': 'A young man in a hoodie smiles at the camera.'},{'<DETAILED_CAPTION>': 'The image shows a young man in a hoodie smiling at the camera while standing in front of a building with plants in the background and a watermark on the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian man standing in front of a brick building. He is wearing a navy blue jacket with a white hoodie and a grey t-shirt underneath. He has a backpack slung over his shoulder and is smiling at the camera. The background is blurred, but it appears to be an outdoor setting with trees and bushes. The man is standing on a sidewalk and there is a logo on the right side of the image that reads ""VCG"".'}"
"/home/huqianghui/florence_inference-finetune/人物图/微笑/u=907428183,296027773&fm=253&fmt=auto&app=138&f=JPEG.jpeg",{'<CAPTION>': 'A young boy smiles as he looks out the window.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with a bright smile on his face, wearing an orange and white t-shirt against a white background.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy, probably around 6-7 years old, with dark hair and a big smile on his face. He is wearing an orange and white t-shirt with a graphic design on the front. The background is blurred, but it appears to be an outdoor setting with trees and greenery visible. The boy is looking off to the side with a slight smile, and his eyes are twinkling with joy. The overall mood of the image is happy and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/southeast.jpeg,{'<CAPTION>': 'A young man in a white shirt smiles at the camera.'},{'<DETAILED_CAPTION>': 'The image shows a young man in a white t-shirt smiling at the camera against a brown background.'},"{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young man's face. He is smiling widely and looking directly at the camera. He has short blonde hair and is wearing a white t-shirt. The background is a plain brown color. The lighting is soft and natural, highlighting the man's features. He appears to be in his late teens or early twenties.""}"
"/home/huqianghui/florence_inference-finetune/人物图/微笑/u=3363488766,2530340355&fm=253&fmt=auto&app=138&f=JPEG.jpeg",{'<CAPTION>': 'A young woman with a backpack walking down a street.'},"{'<DETAILED_CAPTION>': 'The image shows a woman in a white shirt and plaid shirt walking down a street with a backpack on her back, smiling. The background is blurred, with trees and buildings visible in the distance.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian girl standing on a street. She is wearing a white collared shirt with a red and blue plaid pattern and a blue backpack. She has shoulder-length dark hair and is smiling at the camera. The background is blurred, but it appears to be a city street with trees and buildings on either side. The overall mood of the image is cheerful and happy.'}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/VCG211284059443.jpg,{'<CAPTION>': 'A little girl smiles at the camera with a yellow flower in the background.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a bright smile on her face, her background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 2-3 years old, with a big smile on her face. She has dark hair and is wearing a pink and white polka dot scarf around her neck. The background is blurred, but it appears to be an outdoor setting with yellow flowers and greenery. The girl is looking directly at the camera with a playful expression.'}"
"/home/huqianghui/florence_inference-finetune/人物图/微笑/u=254540032,1831073970&fm=193.jpeg",{'<CAPTION>': 'A young boy smiles at the camera in a field.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with a bright smile on his face, wearing a white t-shirt, standing in front of a blurred background.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy's face. He is smiling widely and looking directly at the camera. He has short, light brown hair and is wearing a white t-shirt. The background is blurred, but it appears to be a green field with trees in the distance. The boy's expression is happy and relaxed.""}"
/home/huqianghui/florence_inference-finetune/人物图/微笑/southeast (5).jpeg,{'<CAPTION>': 'A woman in a pink shirt and black overalls smiles at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a woman with long hair wearing a pink top and black overalls, smiling at the camera against an orange background.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young woman with long dark hair styled in two braids. She is wearing a pink top and a black denim overalls. She has a big smile on her face and is looking directly at the camera. The background is a solid orange color. The woman appears to be happy and confident.'}
